team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Panama National Team,Panama,2023,Panama,4,1,3,0,2,1,1,1,0,1,1,0,1,1.75,3,1.33,0,0,0,41,6,6,0,12,5,7,3,3,2,4,1,-1,60,30,90,60,45,68,0,0,0,3,1,2,1,0,1,2,0,2,6,4,2,8,1,7,42,50,38,19,10,9,10,6,4,9,4,5,4,0,4,2,0,2,1,1,0,1,-1,2,2,0,2,1,0,1,1,1,0,1.75,0,2.33,3,5,2.33,1.5,3,1,1.5,2,1.33,0.75,1,0.67,0.5,0,0.67,0.25,1,0,4,4,2,1,1,0,1,1,1,1,1,0,3,3,1,0,0,0,0,0,2,3,3,4,0,0,0,0,0,1,0,0,2,3,3,3,100,100,50,25,25,0,100,100,100,100,100,0,100,100,33,0,0,0,0,0,50,75,75,100,0,0,0,0,0,100,0,0,67,100,100,100,3,0,0,1,0,0,2,0,0,75,0,0,100,0,0,67,0,0,50,100,33,34,0,0,0,75,100,67,25,0,33,50,0,67,3,0,3,75,0,100,2,1,1,50,100,33,0,0,0,0,0,0,50,0,67,25,0,33,25,100,0,2.00,4.00,1.00,2,1,2.33,67,67,33,0,0,0,0,0,0.91,1.66,0.54,1.79,1.15,2.11,100,0,2,0,0,0,1,0,0,3,0,0,0,0,1,1,1,1,2,25,0,33,25,0,33,0
Honduras National Team,Honduras,2023,Honduras,3,0,3,0,1,0,1,1,0,1,1,0,1,1.33,0,1.33,0,0,0,65,1,1,0,2,0,2,0,1,0,1,0,0,273,0,273,273,0,273,2,0,2,0,0,0,2,0,2,1,0,1,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1.33,0,1.33,0.67,0,0.67,0.33,0,0.33,0.33,0,0.33,0.67,0,0.67,0.33,0,0.33,0.33,0,0.33,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,3,3,3,3,0,0,0,0,0,0,1,3,3,3,3,3,67,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,33,100,100,100,100,100,0,0,0,0,0,0,33,100,100,100,100,100,2,0,0,0,0,0,2,0,0,67,0,0,0,0,0,67,0,0,33,0,33,0,67,0,67,0,0,0,67,0,67,33,0,33,2,0,2,67,0,67,2,0,2,67,0,67,0,0,0,0,0,0,33,0,33,33,0,33,33,0,33,3.00,0.00,3.00,1.33,0,1.33,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,33,33,0,33,0
El Salvador National Team,El Salvador,2023,El Salvador,5,1,4,0,0,0,0,3,0,3,2,1,1,0.6,0,0.75,0,0,0,109,3,10,-7,13,1,12,0,3,1,9,-1,-6,150,0,120,45,90,40,0,0,0,3,0,3,2,1,1,0,0,0,6,0,6,17,4,13,35,0,35,8,0,8,3,0,3,5,0,5,27,0,27,0,0,0,7,1,6,-7,-1,-6,0,0,0,1,0,1,4,1,3,0.2,0,0.25,2.6,1,3,0.6,0,0.75,2,1,2.25,1.4,1,1.5,0,0,0,1.4,1,1.5,5,4,1,1,1,1,1,0,0,0,0,0,4,4,1,1,1,1,0,1,4,4,4,4,0,1,1,1,1,1,0,0,3,3,3,3,100,80,20,20,20,20,100,0,0,0,0,0,100,100,25,25,25,25,0,20,80,80,80,80,0,100,100,100,100,100,0,0,75,75,75,75,4,1,1,1,0,0,3,1,1,80,20,20,100,0,0,75,25,25,0,0,0,-25,0,0,0,60,0,75,40,100,25,0,0,0,1,0,1,20,0,25,5,1,4,100,100,100,0,0,0,0,0,0,0,0,0,20,0,25,80,100,75,3.00,0.00,3.00,3.4,4,3.25,100,100,100,50,50,0,0,0,0.00,0.00,0.49,1.76,0.00,2.26,20,0,0,0,0,0,0,0,1,2,3,1,1,1,2,1,0,1,0,60,0,75,40,100,25,0
Norway National Team,Norway,2023,Norway,2,2,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,0,0,0,110,7,3,4,10,10,0,7,0,3,0,4,0,26,26,0,60,60,0,1,1,0,1,1,0,0,0,0,1,1,0,15,15,0,1,1,0,68,68,0,32,32,0,22,22,0,10,10,0,12,12,0,4,4,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,0,3,3,0,5,5,0,3.5,3.5,0,1.5,1.5,0,4,4,0,4,4,0,0,0,0,2,2,2,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,100,100,100,100,50,50,100,100,100,100,50,50,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,100,100,100,100,100,100,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,50,50,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,7.50,7.50,0.00,0.5,0.5,0.00,100,100,0,0,0,0,0,0,1.91,2.41,0.00,1.50,2.00,0.00,250,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
Jordan National Team,Jordan,2023,Jordan,8,2,6,0,2,1,1,1,0,1,5,1,4,0.88,1.5,0.67,0,0,0,43,13,19,-6,32,8,24,5,8,3,16,2,-8,55,36,68,38,60,34,1,1,0,6,1,5,1,0,1,2,1,1,16,1,15,6,2,4,46,50,44,70,29,41,36,14,22,34,15,19,37,0,37,3,2,1,10,2,8,-7,0,-7,1,1,0,1,0,1,5,1,4,0.57,1.5,0.2,4,4,4,1.63,2.5,1.33,2.38,1.5,2.67,1.86,2,1.8,0.43,1,0.2,1.43,1,1.6,8,8,8,5,2,1,2,2,2,2,0,0,6,6,6,3,2,1,0,0,0,3,6,7,0,0,0,0,2,2,0,0,0,3,4,5,100,100,100,63,25,13,100,100,100,100,0,0,100,100,100,50,33,17,0,0,0,37,75,87,0,0,0,0,100,100,0,0,0,50,67,83,7,4,1,2,2,0,5,2,1,100,57,14,100,100,0,100,40,20,25,50,17,45,13,50,0,75,50,83,13,0,17,25,50,17,1,1,0,14,50,0,5,1,4,71,50,80,1,0,1,14,0,20,14,50,0,14,0,20,71,50,80,2.67,1.00,3.00,1.2,2,1.00,50,50,33,33,33,0,0,0,1.50,1.88,1.31,1.33,0.90,1.54,150,2,0,1,0,0,5,2,1,0,2,1,3,2,2,0,0,2,5,13,0,17,63,50,67,0
Gibraltar National Team,Gibraltar,2023,Gibraltar,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,143,0,5,-5,5,0,5,0,0,0,5,0,-5,0,0,0,36,0,36,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,3,0,3,36,0,36,3,0,3,2,0,2,1,0,1,17,0,17,0,0,0,4,0,4,-4,0,-4,0,0,0,1,0,1,1,0,1,0.5,0,0.5,2.5,0,2.5,0,0,0,2.5,0,2.5,2,0,2,0,0,0,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,2,2,100,50,50,50,0,0,0,0,0,0,0,0,100,50,50,50,0,0,0,50,50,50,100,100,0,0,0,0,0,0,0,50,50,50,100,100,1,1,1,0,0,0,1,1,1,50,50,50,0,0,0,50,50,50,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,1,0,1,50,0,50,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,1.00,0.00,1.00,1.5,0,1.50,100,100,100,100,50,0,0,0,0.00,0.00,0.30,2.09,0.00,2.59,150,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,100,0,100,0
Wales National Team,Wales,2023,Wales,2,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,84,4,0,4,4,4,0,4,0,0,0,4,0,45,45,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,16,16,0,1,1,0,59,59,0,34,34,0,17,17,0,17,17,0,20,20,0,4,4,0,0,0,0,4,4,0,1,1,0,1,1,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,2,2,0,0,0,0,0,0,50,50,50,50,0,0,50,50,50,50,0,0,0,0,0,0,0,0,50,50,50,50,100,100,50,50,50,50,100,100,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,50,50,50,50,50,50,0,0,0,50,50,0,0,100,100,0,0,0,0,50,50,0,50,50,0,2,2,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,50,50,0,0,0,0,8.00,8.00,0.00,0.5,0.5,0.00,100,100,100,100,100,0,0,0,1.79,2.29,0.00,0.00,0.37,0.00,150,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
South Korea National Team,South Korea,2023,South Korea,8,6,2,0,3,2,1,3,2,1,2,2,0,1.5,1.33,2,0,0,0,12,15,6,9,21,20,1,14,1,6,0,8,1,48,39,180,120,90,0,4,2,2,3,3,0,2,1,1,5,4,1,53,37,16,7,5,2,55,56,54,75,54,21,39,28,11,36,26,10,77,46,31,5,4,1,2,2,0,3,2,1,3,2,1,3,2,1,2,2,0,1.5,1.33,2,2.63,3.33,0.5,1.88,2.33,0.5,0.75,1,0,0.88,1,0.5,0.63,0.67,0.5,0.25,0.33,0,7,5,4,3,1,1,6,5,4,3,1,1,1,0,0,0,0,0,1,3,4,5,7,7,0,1,2,3,5,5,1,2,2,2,2,2,88,63,50,38,13,13,100,83,67,50,17,17,50,0,0,0,0,0,12,37,50,62,87,87,0,17,33,50,83,83,50,100,100,100,100,100,5,2,0,4,2,0,1,0,0,63,25,0,67,33,0,50,0,0,38,33,50,-5,50,33,100,38,50,0,25,17,50,63,67,50,6,4,2,75,67,100,5,4,1,63,67,50,0,0,0,0,0,0,38,33,50,38,33,50,25,33,0,7.57,7.40,8.00,0.88,0.83,1.00,86,71,71,71,71,43,43,14,1.38,1.39,1.35,0.80,0.71,1.08,63,2,0,1,1,3,3,3,0,2,1,1,0,0,2,0,1,0,1,38,33,50,25,33,0,0
Colombia National Team,Colombia,2023,Colombia,7,2,5,0,5,2,3,2,0,2,0,0,0,2.43,3,2.2,0,0,0,3,11,5,6,16,2,14,2,9,0,5,2,4,57,90,50,127,0,90,4,2,2,3,0,3,1,0,1,3,2,1,27,12,15,9,1,8,52,65,45,52,14,38,27,5,22,25,9,16,82,21,61,2,1,1,4,0,4,-2,1,-3,1,1,0,4,1,3,2,0,2,1,2,0.6,2.29,1,2.8,1.57,1,1.8,0.71,0,1,0.86,0.5,1,0.29,0.5,0.2,0.57,0,0.8,6,4,3,2,1,0,2,0,0,0,0,0,4,4,3,2,1,0,1,3,4,5,6,7,0,2,2,2,2,2,1,1,2,3,4,5,86,57,43,29,14,0,100,0,0,0,0,0,80,80,60,40,20,0,14,43,57,71,86,100,0,100,100,100,100,100,20,20,40,60,80,100,4,2,0,1,0,0,3,2,0,57,29,0,50,0,0,60,40,0,71,100,60,32,57,100,40,43,0,60,14,0,20,43,100,20,4,2,2,57,100,40,5,1,4,71,50,80,1,0,1,14,0,20,14,50,0,57,50,60,29,0,40,4.50,6.00,3.75,1.5,0.5,2.00,50,33,33,33,17,0,0,0,1.17,1.05,1.23,0.94,0.43,1.20,43,0,0,0,1,3,2,2,1,2,2,0,0,1,2,0,0,0,0,29,0,40,0,0,0,0
Japan National Team,Japan,2023,Japan,8,7,1,0,6,5,1,1,1,0,1,1,0,2.38,2.29,3,0,0,0,1,26,8,18,34,29,5,22,4,7,1,15,3,28,29,23,90,90,90,2,2,0,6,5,1,0,0,0,7,6,1,30,27,3,7,6,1,49,51,33,92,77,15,59,47,12,33,30,3,106,95,11,16,14,2,4,3,1,12,11,1,6,5,1,1,1,0,1,1,0,2.38,2.29,3,4.25,4.14,5,3.25,3.14,4,1,1,1,2.5,2.43,3,2,2,2,0.5,0.43,1,8,8,6,5,5,2,7,7,5,4,4,2,1,1,1,1,1,0,0,0,2,3,3,6,0,0,2,3,3,5,0,0,0,0,0,1,100,100,75,63,63,25,100,100,71,57,57,29,100,100,100,100,100,0,0,0,25,37,37,75,0,0,29,43,43,71,0,0,0,0,0,100,8,6,4,7,5,3,1,1,1,100,75,50,100,71,43,100,100,100,75,71,100,0,25,29,0,75,71,100,0,0,0,88,86,100,4,4,0,50,57,0,1,1,0,13,14,0,3,2,1,38,29,100,75,71,100,13,14,0,13,14,0,3.75,3.86,3.00,0.88,0.86,1.00,75,50,38,13,13,0,0,0,1.58,1.52,1.99,0.98,0.95,1.19,113,4,2,4,3,4,1,2,4,2,0,1,0,2,1,0,2,0,2,13,14,0,13,14,0,0
Bolivia National Team,Bolivia,2023,Bolivia,5,2,3,0,1,0,1,1,1,0,3,1,2,0.8,0.5,1,0,0,0,66,3,5,-2,8,3,5,1,2,2,3,-1,-1,150,180,134,90,90,90,1,1,0,2,1,1,3,1,2,1,0,1,13,9,4,19,6,13,36,43,32,44,21,23,19,7,12,25,14,11,40,20,20,1,0,1,3,1,2,-2,-1,-1,0,0,0,3,1,2,2,1,1,0.6,0.5,0.67,1.6,1.5,1.67,0.6,0.5,0.67,1,1,1,0.8,0.5,1,0.2,0,0.33,0.6,0.5,0.67,4,2,2,0,0,0,1,1,1,0,0,0,3,1,1,0,0,0,1,3,3,5,5,5,1,1,1,2,2,2,0,2,2,3,3,3,80,40,40,0,0,0,50,50,50,0,0,0,100,33,33,0,0,0,20,60,60,100,100,100,50,50,50,100,100,100,0,67,67,100,100,100,3,1,0,1,0,0,2,1,0,60,20,0,50,0,0,67,33,0,20,0,33,0,20,50,0,40,50,33,60,50,67,20,0,33,2,1,1,40,50,33,4,2,2,80,100,67,1,0,1,20,0,33,0,0,0,60,50,67,40,50,33,2.60,4.50,1.33,3.8,3,4.33,60,60,0,0,0,0,0,0,1.06,1.17,0.99,1.23,1.16,1.28,40,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,20,50,0,60,50,67,0
Lesotho National Team,Lesotho,2023,Lesotho,2,0,2,0,0,0,0,1,0,1,1,0,1,0.5,0,0.5,0,0,0,137,1,3,-2,4,0,4,0,1,0,3,0,-2,180,0,180,60,0,60,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,-2,0,-2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0.5,0,0.5,1.5,0,1.5,2,0,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,1,1,0,0,0,0,1,1,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,50,0,50,50,0,50,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,50,0,50,50,0,50,0
Malawi National Team,Malawi,2023,Malawi,3,1,2,0,0,0,0,3,1,2,0,0,0,1,1,1,0,0,0,95,3,3,0,6,2,4,1,2,1,2,0,0,90,90,90,90,90,90,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,3,3,3,3,0,0,1,1,1,1,0,0,2,2,2,2,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100,100,100,0,0,0,0
Georgia National Team,Georgia,2023,Georgia,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,58,14,1,13,15,15,0,14,0,1,0,13,0,13,13,0,180,180,0,1,1,0,1,1,0,0,0,0,2,2,0,12,12,0,1,1,0,35,35,0,56,56,0,38,38,0,18,18,0,14,14,0,7,7,0,1,1,0,6,6,0,1,1,0,1,1,0,0,0,0,2,2,0,7.5,7.5,0,7,7,0,0.5,0.5,0,4,4,0,3.5,3.5,0,0.5,0.5,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,100,100,50,100,100,50,0,0,0,100,100,0,0,50,50,0,50,50,0,0,0,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,1,1,0,50,50,0,50,50,0,50,50,0,0,0,0,12.00,12.00,0.00,0.5,0.5,0.00,100,100,100,100,100,100,100,0,3.22,4.22,0.00,0.00,0.69,0.00,300,1,2,1,1,2,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thailand National Team,Thailand,2023,Thailand,6,0,6,0,1,0,1,2,0,2,3,0,3,0.83,0,0.83,0,0,0,63,5,16,-11,21,0,21,0,5,0,16,0,-11,108,0,108,34,0,34,1,0,1,3,0,3,2,0,2,1,0,1,31,0,31,1,0,1,53,0,53,78,0,78,41,0,41,37,0,37,38,0,38,1,0,1,7,0,7,-6,0,-6,0,0,0,5,0,5,1,0,1,0.83,0,0.83,3.5,0,3.5,0.83,0,0.83,2.67,0,2.67,1.33,0,1.33,0.17,0,0.17,1.17,0,1.17,6,5,3,3,1,1,0,0,0,0,0,0,6,5,3,3,1,1,0,1,3,3,5,5,0,0,0,0,0,0,0,1,3,3,5,5,100,83,50,50,17,17,0,0,0,0,0,0,100,83,50,50,17,17,0,17,50,50,83,83,0,0,0,0,0,0,0,17,50,50,83,83,2,2,1,0,0,0,2,2,1,33,33,17,0,0,0,33,33,17,17,0,17,0,17,0,17,50,0,50,33,0,33,17,0,17,4,0,4,67,0,67,5,0,5,83,0,83,1,0,1,17,0,17,0,0,0,83,0,83,17,0,17,5.17,0.00,5.17,0.17,0,0.17,100,100,50,33,33,17,17,0,1.67,0.00,1.83,1.60,0.00,1.76,117,0,0,0,0,1,0,2,1,1,1,1,2,1,3,3,1,2,2,33,0,33,50,0,50,0
Uruguay National Team,Uruguay,2023,Uruguay,4,2,2,0,3,2,1,1,0,1,0,0,0,2.5,3,2,0,0,0,17,9,3,6,12,7,5,6,3,1,2,5,1,40,30,60,120,180,90,1,1,0,3,1,2,0,0,0,4,2,2,13,7,6,4,3,1,50,62,39,40,23,17,22,13,9,18,10,8,34,6,28,5,3,2,0,0,0,5,3,2,4,2,2,0,0,0,0,0,0,3,3,3,3,3.5,2.5,2.25,3,1.5,0.75,0.5,1,1.25,1.5,1,1.25,1.5,1,0,0,0,4,4,2,1,1,0,2,2,1,1,1,0,2,2,1,0,0,0,0,0,2,3,3,4,0,0,1,1,1,2,0,0,1,2,2,2,100,100,50,25,25,0,100,100,50,50,50,0,100,100,50,0,0,0,0,0,50,75,75,100,0,0,50,50,50,100,0,0,50,100,100,100,4,1,0,2,1,0,2,0,0,100,25,0,100,50,0,100,0,0,75,100,50,33,25,50,0,75,50,100,0,0,0,100,100,100,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,3.25,3.50,3.00,1,1.5,0.50,50,25,25,25,25,25,25,0,1.32,1.59,1.05,1.01,0.83,1.19,75,2,0,1,2,0,1,1,1,1,0,0,0,0,0,1,0,1,1,25,0,50,0,0,0,0
Kenya National Team,Kenya,2023,Kenya,6,3,3,0,2,1,1,1,1,0,3,1,2,1.17,1.33,1,0,0,0,36,6,7,-1,13,6,7,3,3,3,4,0,-1,90,90,90,77,90,68,1,1,0,3,1,2,2,1,1,3,1,2,22,14,8,14,7,7,52,66,45,21,4,17,12,3,9,9,1,8,12,0,12,4,3,1,4,2,2,0,1,-1,2,2,0,2,0,2,2,1,1,1.33,2,0.67,2.17,2,2.33,1,1,1,1.17,1,1.33,1.33,1.67,1,0.67,1,0.33,0.67,0.67,0.67,6,3,3,1,0,0,3,1,1,1,0,0,3,2,2,0,0,0,0,3,3,5,6,6,0,2,2,2,3,3,0,1,1,3,3,3,100,50,50,17,0,0,100,33,33,33,0,0,100,67,67,0,0,0,0,50,50,83,100,100,0,67,67,67,100,100,0,33,33,100,100,100,5,2,1,3,1,1,2,1,0,83,33,17,100,33,33,67,33,0,33,33,33,8,17,33,0,50,33,67,33,33,33,50,33,67,2,1,1,33,33,33,3,1,2,50,33,67,2,1,1,33,33,33,33,67,0,33,0,67,33,33,33,5.50,7.00,4.00,2.33,2.33,2.33,100,100,100,75,50,50,25,0,1.01,0.91,1.07,0.94,0.73,1.05,67,0,3,0,1,0,1,0,0,1,2,0,1,1,0,0,0,1,2,17,33,0,50,33,67,0
